# Predicted,Actual,Difference,Average: 3.7538
1157.8240548618,1158.625366,0.8013111382,
1194.7933775099,1198.662964,3.8695864901,
1177.6044216965,1177.123535,0.4808866965,
1177.7935517208,1185.775757,7.9822052792,
1153.8398336864,1154.176636,0.3368023136,
1348.5393399903,1366.097778,17.5584380097,
1173.7265488435,1174.667847,0.9412981565,
1160.2308501361,1158.084961,2.1458891361,
1186.7065163734,1189.508179,2.8016626267,
1176.375575402,1176.461304,0.085728598,
1183.2346622855,1183.469116,0.2344537145,
1183.7949737621,1186.116699,2.3217252379,
1205.1017428231,1210.973145,5.8714021769,
1171.1056663805,1172.520752,1.4150856196,
1172.5815858757,1176.874023,4.2924371244,
1170.6774408673,1174.340576,3.6631351327,
1179.6373783762,1184.49707,4.8596916238,
1154.846676036,1153.034546,1.812130036,
1158.5238285645,1154.253784,4.2700445645,
1185.8566832873,1189.454468,3.5977847127,
1172.6425378389,1167.597046,5.0454918389,
1177.9610649359,1191.114746,13.1536810641,
1182.1781410802,1186.645142,4.4670009198,
1163.7158408553,1158.055786,5.6600548553,
1326.2466529315,1332.34082,6.0941670685,
1165.7122353276,1162.224243,3.4879923275,
1152.9323035896,1145.31604,7.6162635896,
1304.5726754841,1361.506836,56.9341605159,
1316.899486449,1327.269409,10.369922551,
1182.2385669294,1186.93811,4.6995430706,
1171.4699087741,1178.003662,6.5337532259,
1154.0274613995,1157.302612,3.2751506005,
1165.4508865005,1168.763306,3.3124194995,
1170.8732122345,1171.804932,0.9317197655,
1170.5691244064,1164.540039,6.0290854064,
1175.9301335386,1180.357178,4.4270444614,
1153.478480387,1157.369629,3.891148613,
1181.0954875723,1182.642334,1.5468464277,
1188.7113164268,1186.802124,1.9091924268,
1210.5041740053,1212.23291,1.7287359947,
1172.2805567209,1171.692993,0.5875637209,
1166.1629778596,1165.646118,0.5168598596,
1179.5227312709,1182.161499,2.6387677291,
1174.4924398448,1177.473999,2.9815591552,
1152.5160747751,1157.314209,4.7981342249,
1196.2004087196,1195.478394,0.7220147196,
1168.2722478849,1167.369751,0.9024968849,
1170.4929799995,1182.380615,11.8876350005,
1162.930052242,1163.563354,0.633301758,
1208.4918069496,1206.567383,1.9244239496,
1154.7238278771,1152.816162,1.9076658771,
1182.2107843764,1183.506714,1.2959296236,
1175.896124956,1173.322632,2.573492956,
1166.2363827873,1164.683716,1.5526667873,
1169.2704622348,1170.436279,1.1658167652,
1190.6469292011,1190.280151,0.3667782011,
1172.4211503638,1169.776733,2.6444173637,
1171.4957301977,1169.672485,1.8232451977,
1187.2311981447,1184.227539,3.0036591447,
1158.5314959771,1157.822388,0.7091079771,
1160.6687532115,1166.018555,5.3498017885,
1185.8724356234,1183.153931,2.7185046234,
1395.5073797571,1389.891724,5.6156557571,
1182.0293900657,1191.726196,9.6968059343,
1184.7003891931,1180.439087,4.2613021931,
1161.2515443255,1163.62439,2.3728456745,
1162.7479383879,1168.262207,5.5142686121,
1175.4579049889,1178.781128,3.3232230111,
1178.9974590855,1175.476196,3.5212630854,
1179.0962002992,1179.426392,0.3301917008,
1167.4090734993,1177.151611,9.7425375007,
1195.4981035787,1195.601807,0.1037034214,
1166.803021811,1166.60376,0.199261811,
1178.3820510936,1171.748657,6.6333940936,
1177.5452214188,1182.893921,5.3486995812,
1171.3741215402,1166.34668,5.0274415402,
1186.1143130675,1185.420898,0.6934150675,
1158.8837115427,1155.957886,2.9258255427,
1361.6246515412,1365.295044,3.6703924588,
1156.7288488722,1160.104004,3.3751551278,
1182.483465888,1181.611816,0.871649888,
1173.834319338,1173.314941,0.519378338,
1174.5979658293,1179.799072,5.2011061707,
1156.5988060525,1162.072632,5.4738259475,
1192.550542011,1189.984131,2.566411011,
1161.4009526813,1157.997803,3.4031496813,
1174.7285107755,1167.144165,7.5843457754,
1171.603934748,1173.724487,2.120552252,
1143.5581947731,1143.357422,0.2007727731,
1181.0345206896,1181.641235,0.6067143104,
1170.9743921188,1172.611938,1.6375458812,
1193.1669041831,1190.908936,2.2579681831,
1169.8757679299,1166.088623,3.7871449299,
1173.7751508689,1178.703491,4.9283401312,
1160.2429361221,1160.585449,0.3425128779,
1160.3486494599,1162.719604,2.3709545401,
1184.2294473122,1179.638306,4.5911413122,
1169.5841023502,1165.133667,4.4504353502,
1181.5739770673,1181.435913,0.1380640673,
1172.726076049,1169.208374,3.517702049,
1157.0634938565,1157.122437,0.0589431436,
1162.2582566737,1162.074463,0.1837936737,
1154.9041753898,1150.203613,4.7005623898,
1179.1898145696,1183.027344,3.8375294304,
1168.9300084673,1173.285889,4.3558805327,
1159.948084195,1168.404541,8.456456805,
1162.263882331,1159.109863,3.154019331,
1163.0051085475,1163.63208,0.6269714525,
1166.1738301362,1168.952026,2.7781958638,
1154.6520688772,1147.977051,6.6750178772,
1206.8444794179,1207.450806,0.6063265821,
1162.4810985745,1166.321167,3.8400684255,
1183.8980659413,1182.466553,1.4315129413,
1173.7905471138,1179.333374,5.5428268862,
1196.2862647328,1195.308716,0.9775487328,
1160.3533782594,1165.297729,4.9443507407,
1163.9375144822,1164.233154,0.2956395178,
1156.4827863176,1155.083862,1.3989243176,
1176.4403146978,1177.418701,0.9783863022,
1157.7636627774,1160.183838,2.4201752226,
1166.1639670367,1166.561768,0.3978009633,
1146.4201298795,1139.446289,6.9738408795,
1184.6521493093,1185.610718,0.9585686907,
1167.1995044594,1164.16687,3.0326344594,
1187.2954015249,1182.778076,4.5173255249,
1162.2773074691,1160.938354,1.3389534691,
1180.212798151,1182.276123,2.063324849,
1184.4345567118,1187.010132,2.5755752882,
1163.7413435471,1162.555786,1.1855575471,
1188.2080305345,1188.662964,0.4549334655,
1180.3831347496,1177.393921,2.9892137495,
1172.8004400807,1172.11731,0.6831300806,
1374.7682594756,1378.689697,3.9214375244,
1154.3033789193,1158.747192,4.4438130807,
1235.8540104851,1238.033203,2.179192515,
1173.2600465116,1165.144043,8.1160035116,
1171.5780187312,1165.035889,6.5421297312,
1146.0310531923,1148.579102,2.5480488077,
1183.3705784628,1181.767334,1.6032444628,
1208.7217293275,1211.779419,3.0576896725,
1180.9717575932,1180.937134,0.0346235932,
1162.2100376668,1166.08667,3.8766323332,
1175.0052465853,1173.749023,1.2562235852,
1154.2716155777,1149.761841,4.5097745777,
1181.2013748952,1182.235718,1.0343431048,
1181.2255923476,1178.842041,2.3835513475,
1193.5339138266,1194.930298,1.3963841734,
1199.8827021898,1200.128052,0.2453498102,
1175.3299704235,1181.133911,5.8039405765,
1166.7747241015,1172.841309,6.0665848985,
1160.3903261293,1170.735962,10.3456358707,
1162.992899671,1169.969604,6.976704329,
1162.9672070385,1167.727905,4.7606979615,
1185.7289490711,1190.576172,4.8472229289,
1166.6166996583,1174.738892,8.1221923417,
1172.7463582588,1164.674194,8.0721642588,
1342.1349016126,1373.151611,31.0167093874,
1173.8074171593,1171.753296,2.0541211593,
1158.1477983836,1158.17395,0.0261516164,
1173.7582451158,1171.374023,2.3842221158,
1157.2654234305,1159.798828,2.5334045695,
1175.1239883007,1179.133179,4.0091906993,
1162.447738491,1162.928711,0.480972509,
1164.7511826962,1165.360107,0.6089243038,
1184.5796004961,1170.601074,13.9785264961,
1165.960106782,1162.227051,3.733055782,
1162.1439979512,1170.276855,8.1328570488,
1199.7604172301,1202.814331,3.0539137699,
1177.2835651386,1179.557007,2.2734418614,
1157.5927609576,1155.476074,2.1166869576,
1173.8869721441,1179.506592,5.6196198559,
1356.0083884817,1346.657837,9.3505514817,
1167.6851029232,1170.732056,3.0469530768,
1173.8210470371,1174.870605,1.0495579629,
1172.883138873,1168.392578,4.490560873,
1173.6478270695,1172.067139,1.5806880695,
1212.9606600126,1211.68811,1.2725500126,
1160.5934523112,1157.176025,3.4174273112,
1272.7999283594,1277.204712,4.4047836406,
1363.7862716284,1347.025879,16.7603926284,
1158.9278942302,1156.338501,2.5893932302,
1176.5581978236,1178.712036,2.1538381764,
1153.3997190127,1152.067139,1.3325800126,
1350.0136625031,1369.515137,19.5014744969,
1174.3793124083,1173.300415,1.0788974083,
1184.2134799277,1179.631836,4.5816439277,
1197.7178582852,1201.479736,3.7618777148,
1164.9147735335,1167.225952,2.3111784665,
1168.2698377738,1164.4552,3.8146377738,
1173.8930551903,1169.886719,4.0063361903,
1153.3800781515,1155.458984,2.0789058485,
1175.9113079295,1175.928711,0.0174030705,
1167.6539228594,1173.171631,5.5177081406,
1167.2328137013,1170.674438,3.4416242987,
1335.0102867436,1351.384277,16.3739902564,
1187.6490711574,1183.705566,3.9435051574,
1155.0960167274,1157.720825,2.6248082726,
1191.6680326683,1192.856079,1.1880463317,
1176.3105265071,1176.254883,0.055643507,
1155.7307654588,1157.066162,1.3353965412,
1167.0086782768,1162.891357,4.1173212768,
1168.3324120758,1166.731323,1.6010890758,
1176.1698393082,1182.913818,6.7439786918,
1181.4981287408,1183.782349,2.2842202592,
1199.1126460272,1195.050537,4.0621090272,
1169.4329506018,1171.708862,2.2759113982,
1169.6728412514,1162.287354,7.3854872514,
1186.3236987983,1183.577026,2.7466727982,
1170.896360733,1169.238037,1.658323733,
1177.9648142962,1173.342896,4.6219182962,
1158.3565551923,1162.161865,3.8053098077,
1175.9855309952,1172.649658,3.3358729952,
1163.2207972331,1165.166138,1.9453407669,
1177.3628529731,1184.990234,7.6273810269,
1178.0181731863,1177.988159,0.0300141863,
1185.2554607028,1175.967896,9.2875647028,
1163.053927702,1164.073364,1.019436298,
1168.0061329018,1173.439941,5.4338080982,
1150.6227598956,1149.967651,0.6551088956,
1162.2165985125,1165.515137,3.2985384875,
1179.7699858005,1176.773438,2.9965478005,
1186.4535386929,1181.230835,5.2227036929,
1188.79026365,1186.213745,2.57651865,
1148.8684781397,1151.583862,2.7153838603,
1196.4797655835,1195.666748,0.8130175835,
1168.8001853896,1167.78772,1.0124653895,
1163.9709562503,1163.804321,0.1666352503,
1190.3758719646,1198.795654,8.4197820354,
1167.0138492294,1161.903809,5.1100402294,
1180.8321776655,1187.248535,6.4163573345,
1189.9056830386,1188.886597,1.0190860386,
1190.4129302807,1183.772583,6.6403472807,
1180.9708436451,1186.59436,5.6235163549,
1170.5399000162,1174.321411,3.7815109838,
1172.9389272123,1175.795776,2.8568487877,
1167.4062203069,1170.113525,2.7073046932,
1164.4359695955,1163.515015,0.9209545955,
1170.6632842247,1175.18396,4.5206757753,
1166.9773763209,1168.344238,1.3668616791,
1210.4486409886,1211.677368,1.2287270114,
1162.2789611902,1165.721191,3.4422298098,
1171.1483385329,1166.904175,4.2441635329,
1187.9980255228,1187.484375,0.5136505228,
1152.5314955086,1148.310791,4.2207045086,
1178.8809124495,1178.21582,0.6650924494,
1190.4512380154,1191.686768,1.2355299846,
1187.0384162451,1188.760498,1.7220817549,
1155.5227700857,1153.340576,2.1821940857,
1154.79803214,1149.671997,5.12603514,
1157.176838456,1168.197144,11.020305544,
1176.6686378549,1165.845581,10.8230568549,
1182.8158527907,1187.47229,4.6564372093,
1181.7725930641,1187.746948,5.9743549359,
1163.9786776717,1169.012085,5.0334073283,
1167.5811340539,1166.015137,1.5659970539,
1167.7525289407,1170.049927,2.2973980593,
1159.2673389895,1159.168823,0.0985159895,
1171.3032485187,1163.307007,7.9962415187,
1175.2854252274,1177.841675,2.5562497726,
1155.4943649301,1157.863281,2.3689160699,
1175.0494179388,1170.317871,4.7315469388,
1170.5483011663,1171.635986,1.0876848337,
1169.8955025773,1171.82312,1.9276174228,
1182.0382649617,1190.158813,8.1205480383,
1178.9026419141,1187.69397,8.7913280859,
1170.4708090433,1166.025146,4.4456630433,
1180.7231642481,1180.882324,0.1591597519,
1172.7313676175,1173.044312,0.3129443825,
1162.689455182,1164.060669,1.371213818,
1161.3847847675,1160.718994,0.6657907674,
1181.5449882538,1187.845581,6.3005927462,
1168.1446683621,1166.120361,2.0243073621,
1185.9352510032,1182.88916,3.0460910032,
1185.6462221729,1186.711304,1.0650818271,
1173.2830407769,1172.411255,0.8717857769,
1171.3890841604,1170.645752,0.7433321604,
1162.3833342116,1165.601807,3.2184727884,
1176.7284204717,1181.48584,4.7574195283,
1189.4786982419,1199.236084,9.7573857581,
1178.9520578305,1179.458252,0.5061941695,
1186.598756003,1182.441528,4.157228003,
1163.6902603072,1162.356567,1.3336933072,
1151.2664169998,1159.506104,8.2396870002,
1177.2147889923,1174.162598,3.0521909923,
1178.1951981654,1183.027344,4.8321458346,
1182.0523790286,1173.071777,8.9806020286,
1163.1742630918,1164.280762,1.1064989082,
1176.5881706893,1178.979614,2.3914433107,
1353.7981570392,1359.043945,5.2457879608,
1188.3621225032,1188.674438,0.3123154968,
1171.3516239492,1177.589111,6.2374870508,
1169.833896537,1177.681641,7.847744463,
1177.5468803587,1177.834351,0.2874706413,
1179.8214719031,1179.869629,0.0481570969,
1166.5385173436,1167.149292,0.6107746564,
1191.1504922837,1193.787231,2.6367387163,
1179.966479279,1175.597656,4.368823279,
1159.7144363288,1160.219482,0.5050456712,
1183.1522699694,1185.737427,2.5851570306,
1176.5358612662,1174.282227,2.2536342662,
1169.6821381622,1167.667603,2.0145351622,
1171.6536401072,1177.126099,5.4724588928,
1178.9429785651,1177.85144,1.0915385651,
1167.6490421975,1169.625977,1.9769348025,
1172.8054100132,1171.791138,1.0142720132,
1179.0028869983,1180.874634,1.8717470017,
1272.8553847892,1277.204712,4.3493272108,
1163.7031156614,1172.738403,9.0352873386,
1188.2886776039,1191.928711,3.6400333961,
1158.6854914844,1159.099365,0.4138735156,
1175.6609114813,1174.342529,1.3183824813,
1370.0049373815,1347.546021,22.4589163815,
1183.9881632652,1183.556396,0.4317672652,
1150.9117941582,1147.701904,3.2098901582,
1167.8589284515,1172.980225,5.1212965486,
1188.4534585134,1184.933472,3.5199865134,
1155.2921209477,1156.677979,1.3858580523,
1154.1175933855,1156.928833,2.8112396145,
1143.8810111241,1143.225464,0.655547124,
1172.2158048462,1171.643066,0.5727388462,
1175.727147287,1179.636597,3.909449713,
1157.5412324249,1169.141113,11.5998805751,
1186.6415972097,1184.985474,1.6561232097,
1185.1084594431,1183.116943,1.9915164431,
1172.845754396,1173.920776,1.0750216041,
1172.8884029259,1168.397461,4.4909419259,
1175.3950266216,1181.370728,5.9757013784,
1176.7811251513,1185.124268,8.3431428487,
1185.0386955026,1187.575806,2.5371104974,
1175.0708198103,1175.107544,0.0367241897,
1172.7783687848,1169.093384,3.6849847848,
1182.0198514865,1181.624146,0.3957054865,
1168.1906623208,1168.377319,0.1866566792,
1178.3684482825,1174.96228,3.4061682825,
1169.4654699014,1164.694946,4.7705239014,
1178.1151423689,1182.078369,3.9632266311,
1179.3089117087,1181.095825,1.7869132914,
1372.1299520994,1391.07373,18.9437779006,
1177.1865720724,1174.519653,2.6669190724,
1158.3068856858,1161.159302,2.8524163142,
1168.8972320668,1165.451416,3.4458160668,
1165.4305359924,1168.952026,3.5214900076,
1164.5040583483,1164.916382,0.4123236517,
1197.2173464926,1199.070801,1.8534545074,
1173.5663290411,1171.195923,2.3704060411,
1181.2780133336,1189.116821,7.8388076664,
1367.0840188918,1369.884644,2.8006251082,
1164.6123556744,1166.566162,1.9538063257,
1157.568749876,1166.881348,9.312598124,
1176.1793538442,1179.425903,3.2465491558,
1176.7123454059,1178.490112,1.7777665941,
1179.9049997221,1183.34021,3.4352102779,
1177.5200864479,1183.741455,6.2213685521,
1161.1620603147,1165.988647,4.8265866854,
1170.7443267207,1173.817993,3.0736662793,
1176.7882542672,1187.196045,10.4077907328,
1147.6550202639,1156.441772,8.7867517361,
1188.8189013405,1180.843628,7.9752733405,
1376.7581739382,1379.650757,2.8925830618,
1171.5755290438,1171.696411,0.1208819562,
1177.7986765831,1177.743408,0.0552685831,
1181.2933104342,1190.217041,8.9237305658,
1152.9643420299,1150.343506,2.6208360299,
1169.2770632394,1167.818359,1.4587042394,
1176.7181792352,1171.001831,5.7163482352,
1185.2872389705,1185.056152,0.2310869705,
1160.6102418986,1160.994507,0.3842651014,
1176.7097350485,1177.50415,0.7944149515,
1233.3249796302,1240.29248,6.9675003698,
1162.7228563086,1162.597168,0.1256883086,
1160.119464027,1159.080688,1.038776027,
1169.0468755298,1181.466431,12.4195554702,
1155.218770755,1157.037842,1.8190712451,
1171.8234023163,1172.450928,0.6275256837,
1162.8922470829,1163.96875,1.0765029171,
1171.3154278277,1162.422485,8.8929428277,
1155.7729929303,1157.769653,1.9966600697,
1161.173325167,1166.980835,5.807509833,
1164.1910091639,1166.775513,2.5845038361,
1175.3459868335,1170.236816,5.1091708335,
1169.2686204506,1166.723511,2.5451094506,
1170.6652474085,1169.382935,1.2823124085,
1163.4701884815,1169.572144,6.1019555185,
1170.2168867519,1166.845215,3.3716717519,
1160.2952878648,1156.333252,3.9620358647,
1156.1858785415,1157.742432,1.5565534585,
1158.9292631958,1162.259644,3.3303808042,
1184.0776595401,1178.205444,5.87221554,
1178.7300549139,1176.117432,2.6126229139,
1180.4656317492,1180.693604,0.2279722508,
1175.8521761627,1179.843506,3.9913298373,
1173.1674676553,1168.067017,5.1004506553,
1181.4239314913,1179.448364,1.9755674913,
1177.165527021,1177.961426,0.795898979,
1182.7160992923,1182.62085,0.0952492923,
1171.8096702352,1173.405518,1.5958477648,
1172.1084081366,1166.412231,5.6961771366,
1144.9659474349,1151.592041,6.6260935651,
1167.4058939961,1162.391235,5.0146589961,
1171.0304863603,1173.748413,2.7179266397,
1173.62171072,1171.753296,1.86841472,
1170.066549245,1167.551758,2.5147912449,
1163.7699616742,1164.591797,0.8218353258,
1165.2404376347,1166.707886,1.4674483653,
1150.6868130273,1146.151978,4.5348350273,
1168.7192126476,1168.224609,0.4946036476,
1172.4724869246,1170.558594,1.9138929246,
1152.9818548919,1151.004517,1.9773378919,
1166.4404183117,1164.969238,1.4711803117,
1169.3827400056,1168.436768,0.9459720056,
1181.5487321705,1178.132568,3.4161641705,
1167.3425194543,1165.03833,2.3041894543,
1168.4238115429,1171.387695,2.9638834571,
1173.8256479778,1178.703491,4.8778430222,
1191.7996680952,1194.759521,2.9598529048,
1153.3433382161,1154.176636,0.8332977839,
1188.2691515729,1189.098877,0.8297254271,
1171.0465882972,1170.516724,0.5298642972,
1174.8344047539,1181.924805,7.0904002461,
1173.233445764,1174.199585,0.966139236,
1187.3038668906,1187.977417,0.6735501094,
1182.7213613923,1176.928955,5.7924063922,
1162.2008969209,1168.002686,5.8017890791,
1192.4442593132,1192.900024,0.4557646868,
1174.7168592624,1172.768799,1.9480602624,
1160.9481931126,1163.672852,2.7246588874,
1163.1929670505,1161.892456,1.3005110505,
1170.593656647,1170.834229,0.240572353,
1179.4786029718,1184.825195,5.3465920282,
1172.360512344,1168.558594,3.801918344,
1376.6914983307,1356.795776,19.8957223307,
1167.1388107811,1159.421021,7.7177897811,
1178.395026711,1172.433838,5.961188711,
1181.1951650945,1194.322144,13.1269789055,
1155.6270414943,1145.845459,9.7815824943,
1172.464754437,1171.831177,0.633577437,
1178.3954384652,1169.202881,9.1925574651,
1173.5057261018,1172.498779,1.0069471018,
